,author_name
850,"(Christian Worm, Mortensen)"
851,"(Ioannis, Brilakis)"
852,"(Lucio, Soibelman)"
853,"(Rashmi, Parthasarathy)"
854,"(Behrooz A., Shirazi)"
855,"(Nina, Peterson)"
856,"(Wen-Zhan, Song)"
857,"(Ali, Hurson)"
858,"(Anthony Michael, Barrett)"
859,"(Elizabeth A., Casman)"
860,"(Paolo, Romano)"
861,"(Arpan, Roy)"
862,"(Santonu, Sarkar)"
863,"(Rajeshwari, Ganesan)"
864,"(Geetika, Goel)"
865,"(F, Darema)"
866,"(Tien Dung, Nguyen)"
867,"(Misuo, Ezaki)"
868,"(Alfredo, Garcia)"
869,"(Enrique, Campos-Nañez)"
870,"(James, Reitzes)"
871,"(FAIZ, CURRIM)"
872,"(SUDHA, RAM)"
873,"(Zahir, Irani)"
874,"(Peter E.D., Love)"
875,"(Tony, Elliman)"
876,"(Steve, Jones)"
877,"(Marinos, Themistocleous)"
878,"(Robert, Berry)"
879,"(Gary, Higgs)"
880,"(Z., Tao)"
881,"(X., Liu)"
882,"(H., Chen)"
883,"(J., Liu)"
884,"(Ian, Alexander)"
885,"(Roumen, Vragov)"
886,"(Richard D., Shang)"
887,"(Jörg, Homberger)"
888,"(David R., Gallagher)"
889,"(Adrian, Looi)"
890,"(Matt, Pinnuck)"
891,"(Rita W.Y., Yip)"
892,"(Danqing, Young)"
893,"(Hiroki, Tanikawa)"
894,"(Shunsuke, Managi)"
895,"(Cherry Myo, Lwin)"
896,"(Acklesh, Prasad)"
897,"(Peter, Green)"
898,"(John J., Newhouse)"
899,"(Alfred, Endres)"
900,"(Bianca, Rundshagen)"
901,"(Shih Jieh, Hung)"
902,"(Nilva, Egana)"
903,"(Fiona, Bruinsma)"
904,"(John R., Carlson)"
905,"(Dawn S., Carlson)"
906,"(Merideth, Ferguson)"
907,"(Csaba, Raduly-Baka)"
908,"(Timo, Knuutila)"
909,"(Mika, Johnsson)"
910,"(Olli S., Nevalainen)"
911,"(Jonathan, Corcoran)"
912,"(Prem, Chhetri)"
913,"(Robert, Stimson)"
914,"(Morten, Hertzum)"
915,"(Kristin Due, Holmegaard)"
916,"(J. Efrim, Boritz)"
917,"(Paul W., Chan)"
918,"(Christine, Räisänen)"
919,"(Michel, Tremblay)"
920,"(Pascale-Edith, Landreville)"
921,"(Her Sen, Doong)"
922,"(Rob, Law)"
923,"(Hui Chih, Wang)"
924,"(Serdar, Kale)"
925,"(David, Arditi)"
926,"(Rajiv Kumar, Sharma)"
927,"(Dinesh, Kumar)"
928,"(Pradeep, Kumar)"
929,"(Yung Tsun Tina, Lee)"
930,"(Frank H., Riddick)"
931,"(Bjorn Johan Ingemar, Johansson)"
932,"(De-Jian, Yu)"
933,"(Deng-Feng, Li)"
934,"(Edgar A., Ghossoub)"
935,"(Thanarak, Laosuthi)"
936,"(Robert R., Reed)"
937,"(Alan, Dent)"
938,"(Aneta, Poniszewska-Maranda)"
939,"(Binny M., Samuel)"
940,"(Linwood, Watkins)"
941,"(Andrew, Ehle)"
942,"(Vijay, Khatri)"
943,"(Robert, Phillips)"
944,"(A. Serdar, Şimşek)"
945,"(Garrett, van Ryzin)"
946,"(Chin Bin, Wang)"
947,"(Yuh Min, Chen)"
948,"(Yuh Jen, Chen)"
949,"(Chengter, Ho)"
950,"(Tung Ching, Lin)"
951,"(Hsing Kenneth, Cheng)"
952,"(Feng Sheng, Wang)"
953,"(Kuei Jung, Chang)"
954,"(Sabrina, Boulesnane)"
955,"(Laïd, Bouzidi)"
956,"(Chungmok, Lee)"
957,"(Minh, Pham)"
958,"(Myong K., Jeong)"
959,"(Dohyun, Kim)"
960,"(Dennis K.J., Lin)"
961,"(Wanpracha Art, Chavalitwongse)"
962,"(Peter R., Magnusson)"
963,"(David, Howard)"
964,"(Robert, Brophy)"
965,"(Stephen, Howell)"
966,"(Nicole E., Gravina)"
967,"(Brian P., Siers)"
968,"(Frank L., Schmidt)"
969,"(Huy, Le)"
970,"(In Sue, Oh)"
971,"(Suha, Jaradat)"
972,"(Jennifer, Whyte)"
973,"(Rachael, Luck)"
974,"(Rafael, Andreu)"
975,"(Sandra, Sieber)"
976,"(Michael K., Bednar)"
977,"(Yujong, Hwang)"
978,"(Ryan T., Wright)"
979,"(Matthew L., Jensen)"
980,"(Jason Bennett, Thatcher)"
981,"(Michael, Dinger)"
982,"(Kent, Marett)"
983,"(Neset, Hikmet)"
984,"(Anol, Bhattacherjee)"
985,"(Nir, Menachemi)"
986,"(Varol O., Kayhan)"
987,"(Robert G., Brooks)"
988,"(Christian, Caldera)"
989,"(René, Berndt)"
990,"(DW, Fellner)"
991,"(N., Khilwani)"
992,"(R., Shankar)"
993,"(M. K., Tiwari)"
994,"(Joerg, Schneider)"
995,"(Barry, Linnert)"
996,"(Jungin, Kim)"
997,"(Bijan, Azad)"
998,"(Samer, Faraj)"
999,"(Laetitia C., Rispel)"
1000,"(Peter, Barron)"
1001,"(Christine L., Borgman)"
1002,"(Laura J., Smart)"
1003,"(Kelli A., Millwood)"
1004,"(Jason R., Finley)"
1005,"(Leslie, Champeny)"
1006,"(Anne J., Gilliland)"
1007,"(Gregory H., Leazer)"
1008,"(Amy N., Langville)"
1009,"(Carl D., Meyer)"
1010,"(Gediminas, Adomavicius)"
1011,"(Youngok, Kwon)"
1012,"(Tim, Baker)"
1013,"(Vaidyanathan, Jayaraman)"
1014,"(Monica, Adya)"
1015,"(Edward J, Lusk)"
1016,"(Moncef, Balhadjali)"
1017,"(Sanjukta, Das)"
1018,"(Anna, Ye Du)"
1019,"(Ram, Gopal)"
1020,"(R., Ramesh)"
1021,"(Sertac, Pehlivan)"
1022,"(Joshua D., Summers)"
1023,"(Frederico, Fonseca)"
1024,"(Manisha, Seth)"
1025,"(D.P., Goyal)"
1026,"(Ravi, Kiran)"
1027,"(Billy E., Brewster)"
1028,"(Tao, Zhou)"
1029,"(Yulin, Zhou)"
1030,"(Chun Wu, Yeh)"
1031,"(Tung I., Tsai)"
1032,"(Yao Hwei, Fang)"
1033,"(Susan C., Hu)"
1034,"(Chieh-Yu, Lin)"
1035,"(Lawrence D., Bodin)"
1036,"(Lawrence A., Gordon)"
1037,"(Martin P., Loeb)"
1038,"(Joseph T., Ripberger)"
1039,"(Carol L., Silva)"
1040,"(Hank C., Jenkins-Smith)"
1041,"(Deven E., Carlson)"
1042,"(Mark, James)"
1043,"(Kerry G., Herron)"
1044,"(Ying, Wei)"
1045,"(A., Dickinson)"
1046,"(J., Arnott)"
1047,"(S., Prior)"
1048,"(Jorma, Papinniemi)"
1049,"(Lea, Hannola)"
1050,"(Michael, Maletz)"
1051,"(Alexander S., Linthicum)"
1052,"(Subhajyoti, Bandyopadhyay)"
1053,"(John M., Barron)"
1054,"(Alok R., Chaturvedi)"
1055,"(Ray Y., Zhong)"
1056,"(Z., Li)"
1057,"(L. Y., Pang)"
1058,"(Y., Pan)"
1059,"(T., Qu)"
1060,"(George Q., Huang)"
1061,"(Tim, Brady)"
1062,"(Andrew, Davies)"
1063,"(David, Gann)"
1064,"(Eric W.T., Ngai)"
1065,"(Chen, Jin)"
1066,"(Tong, Liang)"
1067,"(Shaun, Pichler)"
1068,"(Wan Yi, Ho)"
1069,"(Connie Y.Y., Sung)"
1070,"(Qiu Hua, Yu)"
1071,"(Chetwyn C.H., Chan)"
1072,"(Anna, Moreno)"
1073,"(Francesca, Cappellaro)"
1074,"(Paolo, Masoni)"
1075,"(Anna, Amato)"
1076,"(Adel, Hatami-Marbini)"
1077,"(Per J., Agrell)"
1078,"(Madjid, Tavana)"
1079,"(Ali, Emrouznejad)"
1080,"(Harlan M., Krumholz)"
1081,"(Besiki, Stvilia)"
1082,"(Lorri, Mon)"
1083,"(Yong Jeong, Yi)"
1084,"(Michael D.M., Bader)"
1085,"(Marnie, Purciel)"
1086,"(Paulette, Yousefzadeh)"
1087,"(Kathryn M., Neckerman)"
1088,"(J., Waser)"
1089,"(A., Konev)"
1090,"(B., Sadransky)"
1091,"(Z., Horváth)"
1092,"(H., Ribičic̈)"
1093,"(R., Carnecky)"
1094,"(P., Kluding)"
1095,"(B., Schindler)"
1096,"(Kj, Mayer)"
1097,"(Janet, Bercovitz)"
1098,"(W. H., Tsai)"
1099,"(K., Rouibah)"
1100,"(S., Rouibah)"
1101,"(W. M.P., Van Der Aalst)"
1102,"(Gabriel, Kuper)"
1103,"(Fabio, Massacci)"
1104,"(Nataliya, Rassadko)"
1105,"(Sadri, Tahar)"
1106,"(Roman, Boutellier)"
1107,"(Hong, Guo)"
1108,"(Lu, Yang)"
1109,"(Shigeyuki, Hamori)"
1110,"(Angela Hein, Ciccia)"
1111,"(Travis, Threats)"
1112,"(Johan, Bergström)"
1113,"(Nicklas, Dahlström)"
1114,"(Eder, Henriqson)"
1115,"(Sidney, Dekker)"
1116,"(Darin, McBeath)"
1117,"(Mohamed, El Ghourabi)"
1118,"(Amira, Dridi)"
1119,"(Mohamed, Limam)"
1120,"(SangHyun H., Lee)"
1121,"(Feniosky, Peña-Mora)"
1122,"(Yungchang, Ku)"
1123,"(Chaochang, Chiu)"
1124,"(Yulei, Zhang)"
1125,"(Handsome, Su)"
1126,"(Fidan, Boylu)"
1127,"(Haldun, Aytug)"
1128,"(Gary J., Koehler)"
1129,"(Funda, Sahin)"
1130,"(Arunachalam, Narayanan)"
1131,"(E. Powell, Robinson)"
1132,"(Kevin, Zhu)"
1133,"(Kenneth L., Kraemer)"
1134,"(Phillip G., Armour)"
1135,"(Anna, Pagh)"
1136,"(Rasmus, Pagh)"
1137,"(Geraldine, Robbins)"
1138,"(Emer, Mulligan)"
1139,"(Fiona, Keenan)"
1140,"(Albert Y., Ha)"
1141,"(Shilu, Tong)"
1142,"(Chrysanthos, Dellarocas)"
1143,"(Marshall, Van Alstyne)"
1144,"(Janet, Lee)"
1145,"(Ahmad, Ashouri)"
1146,"(Abolfazl, Jalilvand)"
1147,"(Boris, Jukic)"
1148,"(Nenad, Jukic)"
1149,"(Klaus, Schmid)"
1150,"(Eduardo, Santana De Almeida)"
1151,"(Jie, Xiong)"
1152,"(Xun Yu, Zhou)"
1153,"(Laura, Smarandescu)"
1154,"(Ming, Lei)"
1155,"(Huihui, Liu)"
1156,"(Honghui, Deng)"
1157,"(Tao, Huang)"
1158,"(G. Keong, Leong)"
1159,"(Ting, Li)"
1160,"(Robert J., Kauffman)"
1161,"(Eric, van Heck)"
1162,"(Peter, Vervest)"
1163,"(Benedict G.C., Dellaert)"
1164,"(Yang, Liu)"
1165,"(Jingshan, Li)"
1166,"(Shu Yin, Chiang)"
1167,"(Ingmar, van Meerkerk)"
1168,"(Jurian, Edelenbos)"
1169,"(Christos, Koulamas)"
1170,"(George J., Kyparisis)"
1171,"(Johnny Jiung-Yee, Lee)"
1172,"(Yu, Liu)"
1173,"(T., Ravichandran)"
1174,"(Sumita, Raghuram)"
1175,"(Philipp, Tuertscher)"
1176,"(Raghu, Garud)"
1177,"(Kuan Yu, Hu)"
1178,"(Tien Hsiang, Chang)"
1179,"(Hsin Pin, Fu)"
1180,"(Hsiaoping, Yeh)"
1181,"(Yanping, Liu)"
1182,"(Hong, Wang)"
1183,"(Daniel Q., Chen)"
1184,"(David S., Preston)"
1185,"(Morgan, Swink)"
1186,"(Angela Xia, Liu)"
1187,"(Yinglei, Wang)"
1188,"(Xi, Chen)"
1189,"(Xuping, Jiang)"
1190,"(Maxim, Bushuev)"
1191,"(H. Ronald, Moser)"
1192,"(Gordon L., Freeman)"
1193,"(David, Loudon)"
1194,"(Yuwen, Liu)"
1195,"(David J., Pucel)"
1196,"(Kenneth R., Bartlett)"
1197,"(A. Miriam B., Lips)"
1198,"(John A., Taylor)"
1199,"(Joe, Organ)"
1200,"(Johanna, Etner)"
1201,"(Meglena, Jeleva)"
1202,"(Jean Marc, Tallon)"
1203,"(Tarek K., Abdel-Hamid)"
1204,"(John E., Taylor)"
1205,"(Phillip G., Bernstein)"
1206,"(T., Itoh)"
1207,"(S., Lim)"
1208,"(Juan P., Galeotti)"
1209,"(Nicolas, Rosner)"
1210,"(Carlos G., Lopez Pombo)"
1211,"(Marcelo F., Frias)"
1212,"(David, Hemsworth)"
1213,"(Cristóbal, Sánchez-Rodríguez)"
1214,"(Bruce, Bidgood)"
1215,"(Donald, Beagle)"
1216,"(John, Rice)"
1217,"(Heather, Berry)"
1218,"(Tawei, Wang)"
1219,"(Karthik N., Kannan)"
1220,"(Jackie Rees, Ulmer)"
1221,"(Rodolfo, Baggio)"
1222,"(Chris, Cooper)"
1223,"(Seung Bae, Park)"
1224,"(Yong Ki, Lee)"
1225,"(Namho, Chung)"
1226,"(P., Bhattacharyya)"
1227,"(D., Sengupta)"
1228,"(S., Mukhopadhyay)"
1229,"(A. B., Chattopadhyay)"
1230,"(R. H., Ziedonis)"
1231,"(Tingliang, Huang)"
1232,"(Ying Ju, Chen)"
1233,"(Adam, Fadlalla)"
1234,"(Farzaneh, Amani)"
1235,"(Richard H., Veith)"
1236,"(John R, Hauser)"
1237,"(Olivier, Toubia)"
1238,"(Theodoros, Evgeniou)"
1239,"(Rene, Befurt)"
1240,"(Daria, Dzyabura)"
1241,"(Hsiu-Fen, Lin)"
1242,"(Chung-ho, Chen)"
1243,"(Luigi, Anolli)"
1244,"(Daniela, Villani)"
1245,"(Giuseppe, Riva)"
1246,"(A. G., Malliaris)"
1247,"(Mary, Malliaris)"
1248,"(Susan J., Winter)"
1249,"(Lixin, Tang)"
1250,"(Ying, Meng)"
1251,"(Gongshu, Wang)"
1252,"(Zhi Long, Chen)"
1253,"(Jiyin, Liu)"
1254,"(Guofen, Hu)"
1255,"(Lijun, Chen)"
1256,"(Bo, Zhang)"
1257,"(Arno, Lodder)"
1258,"(Mugur V., Geana)"
1259,"(K. Allen, Greiner)"
1260,"(Shih-Chih, Chen)"
1261,"(Ming-Ling, Liu)"
1262,"(Chieh-Peng, Lin)"
1263,"(Margaret H., Christ)"
1264,"(Natalia, Mintchik)"
1265,"(Long, Chen)"
1266,"(James L., Bierstaker)"
1267,"(Vishanth, Weerakkody)"
1268,"(Yogesh K., Dwivedi)"
1269,"(Ramzi, El-Haddadeh)"
1270,"(Ahlam, Almuwil)"
1271,"(Ahmad, Ghoneim)"
1272,"(Oliver, Krone)"
1273,"(Antti, Syväjärvi)"
1274,"(Jari, Stenvall)"
1275,"(Derrick J., Neufeld)"
1276,"(Zeying, Wan)"
1277,"(Yulin, Fang)"
1278,"(Crispin, Coombs)"
1279,"(John, Arnold)"
1280,"(John, Loan-Clarke)"
1281,"(Sara, Bosley)"
1282,"(Caroline, Martin)"
1283,"(Tsung Yi, Chen)"
1284,"(Hui Ying, Cai)"
1285,"(Arvind, Parkhe)"
1286,"(Stanley, Wasserman)"
1287,"(David A., Ralston)"
1288,"(Johanna, Bragge)"
1289,"(Hilkka, Merisalo-Rantanen)"
1290,"(Antti, Nurmi)"
1291,"(Leena, Tanner)"
1292,"(Sebastian, Henn)"
1293,"(Tina J., Jayroe)"
1294,"(Paul, Harrigan)"
1295,"(Elaine, Ramsey)"
1296,"(Patrick, Ibbotson)"
1297,"(Anjana, Susarla)"
1298,"(Hany, Wells)"
1299,"(S. Adam, Brasel)"
1300,"(James, Gips)"
1301,"(Bo, Xiao)"
1302,"(Izak, Benbasat)"
1303,"(Riccardo, Mogre)"
1304,"(Chee Y., Wong)"
1305,"(Chandra S., Lalwani)"
1306,"(Ulrike, Nimptsch)"
1307,"(Thomas, Mansky)"
1308,"(Gustavo, Nigenda)"
1309,"(Felicia M., Knaul)"
1310,"(Lingfang (Ivy), Li)"
1311,"(Erte, Xiao)"
1312,"(Gabriel, Giordano)"
1313,"(Joey, George)"
1314,"(Brian, Keane)"
1315,"(Yuelin, Li)"
1316,"(Nicholas J., Belkin)"
1317,"(Emmanuel, Monod)"
1318,"(Richard J., Boland)"
1319,"(Antonio Mihi, Ramírez)"
1320,"(Jovita, Vasauskaite)"
1321,"(Vilmantė, Kumpikaitė)"
1322,"(Michael E., Ketzenberg)"
1323,"(Neil, Geismar)"
1324,"(Richard, Metters)"
1325,"(Erwin, Van Der Laan)"
1326,"(K., Stelwagen)"
1327,"(C.V.C., Phyn)"
1328,"(S.R., Davis)"
1329,"(J., Guinard-Flament)"
1330,"(D., Pomiès)"
1331,"(J.R., Roche)"
1332,"(J.K., Kay)"
1333,"(Kalliopi C, Chatzipanagiotou)"
1334,"(Aikaterini, Vassilikopoulou)"
1335,"(George J, Siomkos)"
1336,"(Donald E., Porter)"
1337,"(Michael D., Bond)"
1338,"(Indrajit, Roy)"
1339,"(Kathryn S., Mckinley)"
1340,"(Emmett, Witchel)"
1341,"(Robbie T., Nakatsu)"
1342,"(Izak, Benbaaat)"
1343,"(Eran, Ben-Elia)"
1344,"(Erel, Avineri)"
1345,"(Douglas A., Conrad)"
1346,"(David, Grembowski)"
1347,"(Susan E., Hernandez)"
1348,"(Bernard, Lau)"
1349,"(Miriam, Marcus-Smith)"
1350,"(D. K., Pal)"
1351,"(B., Ravi)"
1352,"(L. S., Bhargava)"
1353,"(Sharkasi, Nour)"
1354,"(Ushio, Sumita)"
1355,"(Jun, Yoshii)"
1356,"(Helmut, Haberl)"
1357,"(Dale S., Rothman)"
1358,"(Y. S., Ma)"
1359,"(G., Chen)"
1360,"(G., Thimm)"
1361,"(Yaakov, HaCohen-Kerner)"
1362,"(Hananya, Beck)"
1363,"(Elchai, Yehudai)"
1364,"(Mordechay, Rosenstein)"
1365,"(Dror, Mughaz)"
1366,"(Talya, Porat)"
1367,"(Tal, Oron-Gilad)"
1368,"(Joachim, Meyer)"
1369,"(Susan A., Brown)"
1370,"(Alan R., Dennis)"
1371,"(Viswanath, Venkatesh)"
1372,"(Y., Yan)"
1373,"(H., Yu)"
1374,"(H., Wessing)"
1375,"(L., Dittmann)"
1376,"(James, Dong)"
1377,"(Ward, Whitt)"
1378,"(Pat, Helland)"
1379,"(Richard J., Baron)"
1380,"(Gregory R., Heim)"
1381,"(William R., Wentworth)"
1382,"(Xiaosong, Peng)"
1383,"(Vasiliki, Kostami)"
1384,"(Amy R., Ward)"
1385,"(Hui, Zhang)"
1386,"(Deqing, Wang)"
1387,"(Wenjun, Wu)"
1388,"(Hongping, Hu)"
1389,"(Anthony W., Isenor)"
1390,"(Tobias W., Spears)"
1391,"(T. E., El-Diraby)"
1392,"(K. F., Kashif)"
1393,"(Weifeng, Chen)"
1394,"(Marwan, Elnaghi)"
1395,"(Tally, Hatzakis)"
1396,"(Jeremy, Millard)"
1397,"(Antonius, Schröder)"
1398,"(S., Chakraborti)"
1399,"(K., Kotani)"
1400,"(K., Horii)"
1401,"(Wen Kuo, Chen)"
1402,"(Heng Chiang, Huang)"
1403,"(Seng Cho T., Chou)"
1404,"(Sushil, Nifadkar)"
1405,"(Anne S., Tsui)"
1406,"(Blake E., Ashforth)"
1407,"(Markus, Schneider)"
1408,"(Tao, Chen)"
1409,"(Ganesh, Viswanathan)"
1410,"(Wenjie, Yuan)"
1411,"(Grażyna, Paliwoda-Pękosz)"
1412,"(Janusz, Stal)"
1413,"(Aija, Leiponen)"
1414,"(Edward G., Anderson)"
1415,"(Geoffrey G., Parker)"
1416,"(Sourish, Sarkar)"
1417,"(John P., Shewchuk)"
1418,"(S. W., Human)"
1419,"(P., Kritzinger)"
1420,"(Vicente, González)"
1421,"(Luis F., Alarcón)"
1422,"(Sergio, Maturana)"
1423,"(Fernando, Mundaca)"
1424,"(José, Bustamante)"
1425,"(Ronald, Dattero)"
1426,"(Claire B., Smallwood)"
1427,"(Lynnath E., Beckley)"
1428,"(Susan A., Moore)"
1429,"(Dirk S., Hovorka)"
1430,"(Matt, Germonprez)"
1431,"(Kai R., Larsen)"
1432,"(Gempo, Jampel)"
1433,"(Amarjit, Singh)"
1434,"(Sherry S., Borener)"
1435,"(Vitaly S., Guzhva)"
1436,"(Yiqiang, Su)"
1437,"(Joseph, Geunes)"
1438,"(Shin-yi, Wu)"
1439,"(Pei-yu, Chen)"
1440,"(Geoffrey R.D., Underhill)"
1441,"(Xiaoke, Zhang)"
1442,"(Elisa, Bertino)"
1443,"(Robert H., Deng)"
1444,"(Xinyi, Huang)"
1445,"(Jianying, Zhou)"
1446,"(Thomas D., Sequist)"
1447,"(Theresa, Cullen)"
1448,"(Kelly J., Acton)"
1449,"(K., Govindaraju)"
1450,"(F., Yu)"
1451,"(E., Lee)"
1452,"(S.-H., Kim)"
1453,"(Taco H., Reus)"
1454,"(Annette L., Ranft)"
1455,"(Bruce T., Lamont)"
1456,"(Garry L., Adams)"
1457,"(Ying, Liu)"
1458,"(Rossi, Setchi)"
1459,"(Vincent S., Tseng)"
1460,"(Feng Chun, Wang)"
1461,"(C.-M., Huang)"
1462,"(H.-H., Ku)"
1463,"(H.-Y., Kung)"
1464,"(Hsin Hsin, Chang)"
1465,"(Gordana, Gajic)"
1466,"(Stevan, Stankovski)"
1467,"(Gordana, Ostojic)"
1468,"(Zdravko, Tesic)"
1469,"(Ljubomir, Miladinovic)"
1470,"(Greta, Nasi)"
1471,"(Francesca, Frosini)"
1472,"(K., Mathiyazhagan)"
1473,"(Kannan, Govindan)"
1474,"(A., Noorul Haq)"
1475,"(Vladimir, Shatrevich)"
1476,"(Deniss, Ščeulovs)"
1477,"(Elina, Gaile-Sarkane)"
1478,"(Nicholas, Santella)"
1479,"(Laura J., Steinberg)"
1480,"(Hatice, Sengul)"
1481,"(Chengsi, Zhang)"
1482,"(Butan, Zhang)"
1483,"(Zhe, Lu)"
1484,"(Yasutomo, Murasawa)"
1485,"(Vijendra, Singh Bhadauria)"
1486,"(Sanjeev, Sharma)"
1487,"(Ravindra, Patel)"
1488,"(Giordano, Da Lozzo)"
1489,"(Giuseppe, Di Battista)"
1490,"(Claudio, Squarcella)"
1491,"(J. Ramon, Gil-Garcia)"
1492,"(Theresa A., Pardo)"
1493,"(Taewoo, Nam)"
1494,"(You, Li)"
1495,"(Zhibin, Jiang)"
1496,"(Wenyou, Jia)"
1497,"(Vagan, Terziyan)"
1498,"(Mariia, Golovianko)"
1499,"(Oleksandr, Shevchenko)"
1500,"(Parisa, Ghazi)"
1501,"(Ana M., Moreno)"
1502,"(Lawrence, Peters)"
1503,"(Robert G, Brookshire)"
1504,"(Susan W, Palocsay)"
1505,"(Jack L., Howard)"
1506,"(Barbara A., Wech)"
1507,"(W. Alec, Cram)"
1508,"(M. Kathryn, Brohman)"
1509,"(Sugie, Lee)"
1510,"(Steven P., French)"
1511,"(Omar A., Alnuaimi)"
1512,"(Lionel P., Robert)"
1513,"(Likoebe M., Maruping)"
1514,"(Ovidiu, Noran)"
1515,"(Karlene C., Cousins)"
1516,"(Upkar, Varshney)"
1517,"(Jasmijn C., Bol)"
1518,"(Richard, Wagner)"
1519,"(Robert A., Paton)"
1520,"(Scott D., Halpern)"
1521,"(Kevin G., Volpp)"
1522,"(Elizabeth, Cooney)"
1523,"(Kelly, Vranas)"
1524,"(Caroline M., Quill)"
1525,"(Mary S., McKenzie)"
1526,"(Michael O., Harhay)"
1527,"(Nicole B., Gabler)"
1528,"(Tatiana, Silva)"
1529,"(Robert, Arnold)"
1530,"(Derek C., Angus)"
1531,"(Cindy, Bryce)"
1532,"(Alok, Mishra)"
1533,"(Deepti, Mishra)"
1534,"(Sajjad, Golshannavaz)"
1535,"(Saeed, Afsharnia)"
1536,"(A, Hasib)"
1537,"(A O, Fapojuwo)"
1538,"(Hao, Jiang)"
1539,"(John M., Carroll)"
1540,"(Roderick, Lee)"
1541,"(A., Ghasemi)"
1542,"(S., Yacout)"
1543,"(M. S., Ouali)"
1544,"(Martin, Casado)"
1545,"(Nate, Foster)"
1546,"(Arjun, Guha)"
1547,"(Raul, Valverde)"
1548,"(Mark, Toleman)"
1549,"(Aileen, Cater-Steel)"
1550,"(Shih Pin, Chen)"
1551,"(Bing Hung, Cheng)"
1552,"(Susan, DeVore)"
1553,"(R. Wesley, Champion)"
1554,"(Erik, Wilde)"
1555,"(Robert J., Glushko)"
1556,"(Theresa, Regli)"
1557,"(Adel, Boubaker)"
1558,"(Saber, Sebai)"
1559,"(Mirosław J., Skibniewski)"
1560,"(Saumyendu, Ghosh)"
1561,"(Pantelis, Longinidis)"
1562,"(Panagiotis, Symeonidis)"
1563,"(D., Kalra)"
1564,"(D., Ingram)"
1565,"(Joi L., Moore)"
1566,"(Sanda, Erdelez)"
1567,"(Wu, He)"
1568,"(Sally, Burford)"
1569,"(Jeffrey E., Michelman)"
1570,"(Victoria, Gorman)"
1571,"(Gregory M., Trompeter)"
1572,"(Robert, Fourer)"
1573,"(Leo, Lopes)"
1574,"(Poul-Henning, Kamp)"
1575,"(B., Wang)"
1576,"(Sylvain, Sénécal)"
1577,"(Marc, Fredette)"
1578,"(Pierre Majorique, Léger)"
1579,"(Francois, Courtemanche)"
1580,"(René, Riedl)"
1581,"(L., Priest)"
1582,"(L., Nayak)"
1583,"(I., Stuart-Hamilton)"
1584,"(Z, Liu)"
1585,"(K, Zheng)"
1586,"(B, Liu)"
1587,"(Frank, Goedertier)"
1588,"(Kristof, Geskens)"
1589,"(Maggie, Geuens)"
1590,"(Bert, Weijters)"
1591,"(Chee Wei, Phang)"
1592,"(Atreyi, Kankanhalli)"
1593,"(Lynn L., Bergeson)"
1594,"(Luis Álvarez, Sabucedo)"
1595,"(Luis Anido, Rifón)"
1596,"(Syed Uzair, Aqeel)"
1597,"(Steve, Beitzel)"
1598,"(Eric, Jensen)"
1599,"(David, Grossman)"
1600,"(Ophir, Frieder)"
1601,"(Andrea, Carriero)"
1602,"(Pablo J., Garcés)"
1603,"(José A., Olivas)"
1604,"(Francisco P., Romero)"
1605,"(Christina, Delimitrou)"
1606,"(Christos, Kozyrakis)"
1607,"(Patricia, Alexander)"
1608,"(Johan, van Loggerenberg)"
1609,"(Hugo, Lotriet)"
1610,"(Jackie, Phahlamohlaka)"
1611,"(Siqing, Shan)"
1612,"(Zhonghui, Mao)"
1613,"(Ronggang, Zhou)"
1614,"(Zhilian, Liu)"
1615,"(Feng, Wu)"
1616,"(Chandra S., Amaravadi)"
1617,"(M., Khalifa)"
1618,"(K. N., Shen)"
1619,"(Carol C., Menassa)"
1620,"(Feniosky Peña, Mora)"
1621,"(Neil, Pearson)"
1622,"(Hasse, Nylund)"
1623,"(Paul H., Andersson)"
1624,"(Roberto, Verganti)"
1625,"(Ruth, Erby)"
1626,"(Robert, Heard)"
1627,"(Kate, O'Loughlin)"
1628,"(Jeremy, St. John)"
1629,"(Carl Stephen, Guynes)"
1630,"(Richard, Vedder)"
1631,"(Jing, Li)"
1632,"(Ilan, Vertinsky)"
1633,"(Hua, Zhang)"
1634,"(Chun Hsien, Su)"
1635,"(August, Tsai)"
1636,"(Chu Ling, Hsu)"
1637,"(Takashi, Hasuike)"
1638,"(Hideki, Katagiri)"
1639,"(X.H., Li)"
1640,"(S.H., Hong)"
1641,"(K.L., Fang)"
1642,"(Paul B., Cragg)"
1643,"(Alessandro, Marra)"
1644,"(Geoff, Walsham)"
1645,"(Sundeep, Sahay)"
1646,"(Ellen M., Hines)"
1647,"(Janet, Franklin)"
1648,"(John R., Stephenson)"
1649,"(Maria T., Mihalic)"
1650,"(Timothy D., Ludwig)"
1651,"(Ruth, Bender)"
1652,"(Jenell L.S., Wittmer)"
1653,"(Robert R., Sinclair)"
1654,"(James E., Martin)"
1655,"(Jennifer S., Tucker)"
1656,"(Jessica, Lang)"
1657,"(Shu Fang, Liu)"
1658,"(Li Shia, Huang)"
1659,"(Yu Hsiu, Chiou)"
1660,"(Luciano, Bononi)"
1661,"(Carlo, Tacconi)"
1662,"(Luca, Camerini)"
1663,"(Michele, Giacobazzi)"
1664,"(Marco, Boneschi)"
1665,"(Peter J., Schulz)"
